Subject,Course ID,Course Title,Course Description,Credits
Curriculum Studies,CUST_O 565,Curriculum Studies in Diverse Settings,"Explores curriculum study in design, implementation, and evaluation for contemporary pedagogical settings. Among other topics, focus will be on curriculum that addresses diverse learning and diverse settings. Subscribe to CUST_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	3
Data Science,DATA_O 101,Making Predictions with Data,"Introduction to the techniques and software for handling real-world data. Topics include data cleaning, visualization, simulation, basic modelling, and prediction making. [3-1-0]",	3
Data Science,DATA_O 301,Introduction to Data Analytics,"Techniques for computation, analysis, and visualization of data using software. Manipulation of small and large data sets. Databases. Automation using scripting. Real-world applications from life sciences, physical sciences, economics, engineering, or psychology. No prior computing background is required. Cannot be used for credits toward a major in Computer Science, Data Science, Mathematics, or Statistics. Credit will be granted for only one of COSC 301, DATA 301 or DATA 501. [3-2-0] Prerequisite: Third-year standing.",	3
Data Science,DATA_O 310,Applied Regression Analysis,"Theory and application of simple and multiple linear regression models, estimation, inference (confidence intervals, prediction intervals and hypothesis testing), polynomial regression, ANOVA and ANCOVA, variable selection, model adequacy and residual diagnostics. [3-0-0] Prerequisite: MATH 221 and one of STAT 205, STAT 230.",	3
Data Science,DATA_O 311,Machine Learning,"Regression, classification, resampling, model selection and validation, fundamental properties of matrices, dimension reduction, tree-based methods, unsupervised learning. [3-2-0] Prerequisite: Either (a) one of STAT 205, STAT 230 or (b) a score more than 75% in one of APSC 254, BIOL 202, PSYO 373; and one of COSC 111, APSC 177.",	3
Data Science,DATA_O 315,Applied Time Series and Forecasting,"Trends, stationary and nonstationary time series models, forecasting, seasonal models. [3-0-0] Prerequisite: One of STAT 205, STAT 230.",	3
Data Science,DATA_O 405,Stochastic Modelling and Simulation,"Pseudorandom number generation and testing. Simulation and modelling of univariate and multivariate data; stochastic models, including Poisson processes and Markov chains; MCMC simulation, hidden Markov models, and queuing systems. Credit will be granted for only one of COSC 405, DATA 405, COSC 505, or DATA 505. [3-2-0] Prerequisite: One of STAT 205, STAT 230 [with 60% or above].",	3
Data Science,DATA_O 407,Sampling and Design,"Planning/practice of data collection. Pros/cons of both observational and experimental data. Survey samples: random sampling; bias and variance; unequal probability sampling; systematic, multistage, and stratified sampling; ratio and regression estimators. Experimental design: simple one-way comparisons; designs with randomization restrictions including blocking, split-plots, nested and repeated measures designs. Credit will be granted for only one of DATA 407 or STAT 507. [3-1-0] Prerequisite: One of STAT 205, STAT 230, PSYO 372, BIOL 202.",	3
Data Science,DATA_O 410,Regression and Generalized Linear Models,"Regression, linear models, generalized linear models, additive models, generalized additive models, mixed models, theory and numerical performance. Credit will be granted for only one of DATA 410 or STAT 538. [3-0-0] Prerequisite: DATA 310.",	3
Data Science,DATA_O 448,Directed Studies in Data Science,"Investigation of a specific topic as agreed upon by the student and the faculty supervisor. Completion of a project and an oral presentation are required. Prerequisite: Third-year standing in the Data Science major or Honours, and permission of the department head.",	3-6
Data Science,DATA_O 449,Honours Thesis,"Students will undertake a research project as agreed upon by the student, supervising faculty member, and unit head. A written thesis and a public presentation (poster or seminar) are required. Restricted to students in the B.Sc. Data Science Honours Program. Prerequisite: Fourth-year standing and permission of the department head.",	6
Data Science,DATA_O 500,Communication and Consulting in Data Science,"Effective consulting practices, ethical considerations, methodology selection, data preparation, effective software development. Credit will be granted for only one of DATA 500 or STAT 400 when the subject matter is of the same nature.",	3
Data Science,DATA_O 501,Data Analytics,"Techniques for computation, analysis, and visualization of data using software. Manipulation of small and large data sets. Automation using scripting. Real-world applications from life sciences, physical sciences, engineering, or psychology. Credit will be granted for only one of COSC 301, DATA 301 or DATA 501.",	3
Data Science,DATA_O 505,Modelling and Simulation,"Simulation methodology: data collection, model design, output analysis, optimization, validation. Credit will be granted for only one of COSC 405, DATA 405, COSC 505, or DATA 505.",	3
Data Science,DATA_O 599,Capstone,"A capstone design project designed to give students experience in performing data science on a complex multi-disciplinary project. Restricted to students in the MDS program. Prerequisite: All of DATA 583, DATA 586. Subscribe to DATA_O Course Descriptions Introduction Courses by Subject Courses by Faculty/School UBC Okanagan Academic Calendar Okanagan Campus 3333 University Way Kelowna,                  BC                  Canada V1V 1V7 The University of British Columbia About UBC Contact UBC About the University News Events Careers Make a Gift Search UBC.ca UBC Campuses Vancouver Campus Okanagan Campus UBC Sites Robson Square Centre for Digital Media Faculty of Medicine Across BC Emergency Procedures | Terms of Use | UBC Copyright | Accessibility to top Calendar Sections Home Dates and Deadlines Academic Year Admissions Fees Establishment and Constitution Campus-wide Policies and Regulations Services and Organizations Research Institutes Faculties, Schools, and Colleges Alternative Study Options Course Descriptions Emeriti Staff Enrolment Statistics 2023/24 Calendar History Calendar Archive Contact Us UBC Crest The official logo of the University of British Columbia. Urgent Message An exclamation mark in a speech bubble. Caret An arrowhead indicating direction. Arrow An arrow indicating direction. Arrow in Circle An arrow indicating direction. Arrow in Circle An arrow indicating direction. Chats Two speech clouds. Facebook The logo for the Facebook social media service. Information The letter 'i' in a circle. Instagram The logo for the Instagram social media service. Linkedin The logo for the LinkedIn social media service. Location Pin A map location pin. Mail An envelope. Menu Three horizontal lines indicating a menu. Minus A minus sign. Pencil A pencil indicating that this is editable. Telephone An antique telephone. Plus A plus symbol indicating more or the ability to add. Search A magnifying glass. Twitter The logo for the Twitter social media service. Youtube The logo for the YouTube video sharing service.",	6
"Design, Innovation, Creativity, Entrepreneurship",DICE_O 501,Design and Innovation,"Design thinking within the history of innovation; cultural theory; contemporary local and global challenges. Management of the design process drawing on principles of creativity, design and engineering.",	3
"Design, Innovation, Creativity, Entrepreneurship",DICE_O 502,Innovation and Participatory Research,"Undertake participatory and community-based approaches to design, and develop reflective practice as socially responsible entrepreneurs. Participatory research, Indigenous Ways of Knowing and community-based creative approaches contribute to problem finding and project design.",	3
